1010.7307	2.980e2
1010.7437	2.350e2
1010.7568	4.090e2
1010.7698	5.610e2
1010.7828	1.042e3
1010.7958	2.160e3
1010.8088	3.470e3
1010.8218	2.525e3
1010.8348	3.297e3
1010.8478	3.552e3
1010.8609	1.923e3
1010.8740	7.150e2
1010.8870	2.800e2
1010.9000	3.030e2
1010.9130	3.120e2
1010.9260	3.670e2
1010.9390	2.810e2
1010.9520	2.630e2
1010.9651	3.930e2
1010.9781	2.720e2
1010.9911	1.950e2
1011.0041	2.500e2
1011.0172	1.640e2
1011.0302	1.160e2
1011.0432	8.800e1
1011.0562	1.360e2
1011.0692	2.310e2
1011.0822	3.070e2
1011.0953	3.910e2
1011.1083	4.790e2
1011.1213	9.730e2
1011.1343	1.459e3
1011.1473	1.177e3
1011.1604	9.080e2
1011.1734	1.602e3
1011.1864	1.552e3
1011.1995	7.250e2
1011.2125	3.050e2
1011.2255	3.120e2
1011.2385	9.200e1
1011.2515	1.610e2
1011.2645	1.270e2
1011.2775	2.460e2
1011.2906	3.910e2
1011.3036	2.460e2
1011.3167	1.640e2
1011.3297	1.140e2
1011.3427	2.270e2
1011.3557	2.390e2
1011.3687	1.250e2
1011.3818	1.860e2
1011.3948	1.350e2
1011.4078	2.340e2
1011.4208	2.980e2
1011.4338	4.540e2
1011.4468	2.530e2
1011.4598	3.730e2
1011.4729	9.870e2
1011.4859	8.790e2
1011.4989	1.045e3
1011.5120	8.180e2
1011.5250	3.030e2
1011.5380	2.620e2
1011.5511	1.080e2
1011.5641	1.510e2
1011.5771	1.940e2
1011.5901	9.900e1
1011.6031	1.250e2
1011.6161	1.570e2
1011.6292	1.690e2
1011.6422	1.060e2
1011.6552	1.010e2
1011.6683	7.500e1
1011.6813	2.100e2
1011.6943	1.090e2
1011.7073	1.070e2
1011.7203	9.100e1
1011.7333	3.600e1
1011.7464	1.410e2
1011.7595	1.720e2
1011.7725	2.370e2
1011.7855	2.890e2
1011.7985	5.610e2
1011.8115	7.840e2
1011.8246	6.580e2
1011.8376	1.009e3
1011.8506	6.290e2
1011.8636	2.970e2
1011.8766	2.810e2
1011.8896	1.660e2
1011.9027	1.010e2
1011.9157	1.040e2
1011.9287	1.630e2
1011.9418	8.300e1
1011.9548	7.600e1
1011.9679	2.090e2
1011.9809	1.060e2
1011.9939	1.500e2
1012.0070	2.210e2
1012.0200	1.120e2
1012.0330	1.730e2
1012.0460	1.480e2
1012.0590	2.250e2
1012.0721	1.990e2
1012.0851	3.200e2
1012.0981	3.330e2
1012.1111	4.100e2
1012.1241	6.210e2
1012.1371	1.001e3
1012.1502	6.350e2
1012.1632	4.880e2
1012.1763	1.038e3
1012.1893	6.440e2
1012.2023	1.890e2
1012.2154	1.510e2
1012.2284	1.120e2
1012.2415	2.290e2
1012.2545	2.790e2
1012.2675	2.560e2
1012.2805	2.860e2
1012.2935	2.150e2
1012.3065	1.910e2
1012.3196	2.160e2
1012.3326	1.740e2
1012.3456	1.940e2
1012.3586	2.270e2
1012.3717	2.020e2
1012.3847	1.040e2
1012.3977	1.510e2
1012.4108	2.440e2
1012.4238	3.070e2
1012.4369	1.120e2
1012.4499	2.310e2
1012.4629	6.370e2
1012.4760	6.480e2
1012.4890	7.280e2
1012.5020	7.450e2
1012.5150	8.230e2
1012.5280	5.200e2
1012.5411	1.810e2
1012.5541	1.330e2
1012.5671	1.420e2
1012.5801	1.680e2
1012.5932	8.700e1
1012.6062	9.700e1
1012.6192	1.220e2
1012.6323	1.530e2
1012.6453	3.650e2
1012.6584	3.280e2
1012.6714	2.420e2
1012.6844	1.070e2
1012.6974	8.300e1
1012.7105	1.410e2
1012.7235	3.290e2
1012.7365	2.370e2
1012.7496	2.480e2
1012.7626	3.420e2
1012.7756	4.050e2
1012.7886	4.620e2
1012.8017	6.400e2
1012.8147	5.470e2
1012.8278	4.570e2
1012.8408	4.590e2
1012.8538	4.280e2
1012.8669	2.330e2
1012.8799	8.200e1
1012.8929	1.400e2
1012.9059	1.580e2
1012.9190	1.350e2
1012.9320	3.530e2
1012.9451	2.720e2
1012.9581	2.720e2
1012.9711	2.350e2
1012.9841	1.910e2
1012.9972	1.340e2
1013.0102	1.590e2
1013.0233	1.340e2
1013.0363	2.500e2
1013.0493	1.820e2
1013.0623	1.390e2
1013.0754	1.810e2
1013.0884	2.560e2
1013.1014	2.550e2
1013.1145	1.780e2
1013.1275	4.290e2
1013.1406	6.460e2
1013.1536	4.620e2
1013.1666	3.890e2
1013.1796	2.400e2
1013.1927	2.680e2
